"filename", "language", "JSON", "JavaScript", "YAML", "JSON with Comments", "TypeScript", "Markdown", "CSS", "HTML", "TypeScript JSX", "JavaScript JSX", "CMake", "C++", "XML", "comment", "blank", "total"
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\Library\AddSongForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 19, 13, 182
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\Library\Library.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 5, 67
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\Particles\Particles.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 11, 24, 241
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\SongDetails\SongDetails.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 1, 8, 153
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\SongPlayer\Player.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 234, 0, 0, 0, 0, 9, 26, 269
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\SongSelector\FilterButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 7, 47
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\SongSelector\Player.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 13, 118
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\SongSelector\SongCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 9, 19, 210
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\SongSelector\SongSelector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 387, 0, 0, 0, 0, 65, 24, 476
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\Spotify\SpotifyApp.css", "CSS", 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 1, 17, 120
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\Spotify\SpotifyApp.js", "JavaScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\Spotify\SpotifyPlayer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 11, 38
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\Spotify\auth\Login.js", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\components\Spotify\auth\WebPlayback.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 19, 143
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\database\config.ts", "TypeScript", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 69
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\database\init.ts", "TypeScript", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 81
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\database\models\Song.ts", "TypeScript", 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 157
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\database\models\User.ts", "TypeScript", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\hooks\useSongs.ts", "TypeScript", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\main\main.ts", "TypeScript", 0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 29, 46, 357
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\main\menu.ts", "TypeScript", 0, 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 298
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\main\preload.ts", "TypeScript", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 59
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\main\util.ts", "TypeScript", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 14
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\particles\particleList.json", "JSON", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\particles\particlePhysics.ts", "TypeScript", 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 218
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\particles\particleSelector.ts", "TypeScript", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 76
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\particles\particles.ts", "TypeScript", 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 32, 47, 261
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\particles\sketch.ts", "TypeScript", 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 20, 33, 175
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\renderer\App.css", "CSS", 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 29, 24, 170
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\renderer\App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 14, 5, 79
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\renderer\index.ejs", "HTML", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\renderer\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 2, 5, 26
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\renderer\preload.d.ts", "TypeScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 11
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\renderer\threetest.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 7, 14, 75
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\seupProxy.js", "JavaScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\shader\ShaderVisuals.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 616, 0, 0, 0, 39, 78, 733
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\shader\songList.json", "JSON", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\styles.css", "CSS", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 1, 3, 50
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\theme\colors.ts", "TypeScript", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\types\electron.d.ts", "TypeScript", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\youtube\youtubeToMP3.js", "JavaScript", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 185
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\src\youtube\youtubeToWav.js", "JavaScript", 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 124
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\tailwind.config.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\hores\OneDrive - University College London\University\Year 2\COMP0016 - Systems Engineering\AudioVisuliserV3\tsconfig.json", "JSON with Comments", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"Total", "-", 25369, 596, 113, 18, 2162, 589, 405, 234583, 2174, 794, 54, 1004, 61, 761, 16838, 285521
